name,price,speed,first_word_latency,cas_latency,num_sticks,ram_size_per_stick,DDR,total_ram,speed_to_price,total_ram_to_price
Corsair Vengeance RGB RT 16 GB,93.99,4000,9.0,18.0,2.0,8.0,4,16.0,42.55771890626663,0.1702308756250665
Kingston FURY Impact 32 GB,72.98,3200,12.5,20.0,1.0,32.0,4,32.0,43.84762948753083,0.43847629487530826
Kingston KTD-PE426E/8G 8 GB,33.4,2666,14.254,19.0,1.0,8.0,4,8.0,79.82035928143713,0.23952095808383234
Corsair ValueSelect 8 GB,19.98,2133,14.065,15.0,1.0,8.0,4,8.0,106.75675675675676,0.40040040040040037
G.Skill Trident Z Royal 32 GB,224.53,4000,8.5,17.0,2.0,16.0,4,32.0,17.814991315191733,0.14251993052153386
G.Skill Ripjaws V 32 GB,1262.43,3000,10.0,15.0,2.0,16.0,4,32.0,2.376369382856871,0.025347940083806624
G.Skill Aegis 32 GB,116.77,2133,14.065,15.0,4.0,8.0,4,32.0,18.266678085124603,0.2740429904941338
Kingston ValueRAM 8 GB,78.0,2133,14.065,15.0,1.0,8.0,4,8.0,27.346153846153847,0.10256410256410256
G.Skill Ripjaws 16 GB,34.99,2666,14.254,19.0,2.0,8.0,4,16.0,76.19319805658759,0.4572735067162046
Thermaltake TOUGHRAM 16 GB,159.99,4000,9.5,19.0,2.0,8.0,4,16.0,25.001562597662353,0.1000062503906494
Mushkin Essentials 8 GB,36.99,2133,14.065,15.0,2.0,4.0,4,8.0,57.66423357664233,0.21627466882941335
G.Skill Ripjaws 8 GB,24.97,2133,14.065,15.0,2.0,4.0,4,8.0,85.4225070084101,0.32038446135362436
G.Skill Trident Z 16 GB,82.0,3600,9.444,17.0,2.0,8.0,4,16.0,43.90243902439025,0.1951219512195122
G.Skill Ripjaws V 32 GB,1425.18,3200,9.375,15.0,2.0,16.0,4,32.0,2.2453304144037944,0.022453304144037945
Kingston Predator 16 GB,121.38,3333,9.601,16.0,2.0,8.0,4,16.0,27.459218981710332,0.13181743285549513
G.Skill Sniper X 16 GB,362.25,3200,10.0,16.0,2.0,8.0,4,16.0,8.83367839889579,0.04416839199447895
G.Skill Trident Z Royal 16 GB,169.0,4266,8.908,19.0,2.0,8.0,4,16.0,25.242603550295858,0.09467455621301775
G.Skill Trident Z Royal 16 GB,92.92,3600,10.0,18.0,2.0,8.0,4,16.0,38.743004735256136,0.17219113215669393
Corsair Dominator Platinum RGB 16 GB,79.98,3200,10.0,16.0,2.0,8.0,4,16.0,40.010002500625156,0.20005001250312576
G.Skill Trident Z Royal 16 GB,136.79,4000,8.5,17.0,2.0,8.0,4,16.0,29.241903647927483,0.11696761459170993
G.Skill Trident Z Neo 16 GB,59.99,3000,10.667,16.0,2.0,8.0,4,16.0,50.00833472245374,0.26671111851975327
Thermaltake TOUGHRAM 16 GB,144.98,3200,10.0,16.0,2.0,8.0,4,16.0,22.07200993240447,0.11036004966202236
Thermaltake TOUGHRAM RGB 16 GB,165.39,4400,8.636,19.0,2.0,8.0,4,16.0,26.60378499304674,0.09674103633835178
G.Skill Trident Z5 32 GB,124.27,5600,14.286,40.0,2.0,16.0,5,32.0,45.06316890641346,0.25750382232236263
Kingston FURY Renegade 8 GB,49.99,3200,10.0,16.0,1.0,8.0,4,8.0,64.0128025605121,0.16003200640128026
Kingston Fury Renegade RGB 32 GB,103.82,3200,10.0,16.0,1.0,32.0,4,32.0,30.82257753804662,0.3082257753804662
Kingston FURY Renegade 32 GB,98.99,2666,11.253,15.0,1.0,32.0,4,32.0,26.93201333468027,0.3232649762602283
Kingston FURY Renegade 32 GB,99.99,3200,10.0,16.0,1.0,32.0,4,32.0,32.00320032003201,0.32003200320032005
Mushkin Redline Lumina 16 GB,89.99,3200,8.75,14.0,2.0,8.0,4,16.0,35.55950661184576,0.17779753305922882
Mushkin Redline 16 GB,84.99,4133,9.194,19.0,2.0,8.0,4,16.0,48.62925050005883,0.18825744205200612
Mushkin Redline Lumina 16 GB,74.53,4133,9.194,19.0,2.0,8.0,4,16.0,55.45417952502348,0.2146786528914531
G.Skill F4-3600C16Q2-64GTZSW 64 GB,352.56,3600,8.889,16.0,8.0,8.0,4,64.0,10.211027910142954,0.18152938506920807
Thermaltake TOUGHRAM XG RGB 16 GB,165.99,3600,10.0,18.0,2.0,8.0,4,16.0,21.688053497198624,0.09639134887643834
Thermaltake TOUGHRAM XG RGB 32 GB,309.99,4000,9.5,19.0,2.0,16.0,4,32.0,12.90364205296945,0.1032291364237556
Thermaltake TOUGHRAM XG RGB 16 GB,150.41,4000,9.5,19.0,2.0,8.0,4,16.0,26.59397646433083,0.10637590585732332
Mushkin Redline Lumina 32 GB,114.99,6000,12.0,36.0,2.0,16.0,5,32.0,52.17845030002609,0.2782850682668058
TEAMGROUP T-Create Master 64 GB,499.99,6400,10.0,32.0,4.0,16.0,5,64.0,12.800256005120103,0.12800256005120103
Kingston FURY Renegade Pro 64 GB,469.99,6800,14.118,48.0,4.0,16.0,5,64.0,14.468392944530734,0.1361731100661716
G.Skill Ripjaws 32 GB,99.99,3200,11.25,18.0,2.0,16.0,4,32.0,32.00320032003201,0.32003200320032005
Kingston KCP424SD8/16 16 GB,31.03,2400,14.167,17.0,1.0,16.0,4,16.0,77.34450531743474,0.5156300354495649
Corsair Vengeance Performance 8 GB,34.98,2666,13.503,18.0,1.0,8.0,4,8.0,76.2149799885649,0.22870211549456834
Patriot Viper Steel 16 GB,32.99,2666,13.503,18.0,1.0,16.0,4,16.0,80.81236738405578,0.48499545316762654
G.Skill Trident Z Neo 16 GB,179.37,4000,8.0,16.0,2.0,8.0,4,16.0,22.300273178346433,0.08920109271338574
G.Skill Ripjaws 16 GB,57.99,3200,11.25,18.0,2.0,8.0,4,16.0,55.181927918606654,0.2759096395930333
Kingston FURY Impact 64 GB,158.31,2666,12.003,16.0,2.0,32.0,4,64.0,16.840376476533383,0.40427010296254184
G.Skill Trident Z Royal 16 GB,139.99,3600,7.778,14.0,2.0,8.0,4,16.0,25.716122580184297,0.11429387813415243
G.Skill Trident Z Royal 32 GB,529.86,4000,7.5,15.0,4.0,8.0,4,32.0,7.549163930094742,0.060393311440757935
G.Skill Trident Z 32 GB,156.87,3600,9.444,17.0,4.0,8.0,4,32.0,22.948938611589213,0.20399056543634855
G.Skill FORTIS 32 GB,115.0,2400,13.333,16.0,4.0,8.0,4,32.0,20.869565217391305,0.2782608695652174
Crucial CT16G4WFD824A 16 GB,84.99,2400,14.167,17.0,1.0,16.0,4,16.0,28.23861630780092,0.18825744205200612
Patriot Signature Line 8 GB,17.98,2133,14.065,15.0,1.0,8.0,4,8.0,118.63181312569522,0.44493882091212456
Thermaltake TOUGHRAM 16 GB,199.99,4400,8.636,19.0,2.0,8.0,4,16.0,22.00110005500275,0.08000400020001
Corsair Dominator Platinum RGB 16 GB,79.98,3200,10.0,16.0,2.0,8.0,4,16.0,40.010002500625156,0.20005001250312576
Samsung M393A1G43DB0-CPB0 8 GB,16.48,2133,14.065,15.0,1.0,8.0,4,8.0,129.42961165048544,0.4854368932038835
Kingston ValueRAM 16 GB,99.5,2400,14.167,17.0,1.0,16.0,4,16.0,24.12060301507538,0.16080402010050251
Mushkin Essentials 16 GB,36.84,2400,14.167,17.0,2.0,8.0,4,16.0,65.14657980456026,0.4343105320304017
Kingston KTH-PL426/16G 16 GB,61.8,2666,14.254,19.0,1.0,16.0,4,16.0,43.139158576051784,0.25889967637540456
G.Skill Ripjaws V 64 GB,289.0,3600,10.556,19.0,4.0,16.0,4,64.0,12.456747404844291,0.22145328719723184
Corsair Dominator Platinum RGB 64 GB,254.99,3600,10.0,18.0,4.0,16.0,4,64.0,14.11820071375348,0.250990234911173
Kingston KSM24ED8/16ME 16 GB,109.0,2400,14.167,17.0,1.0,16.0,4,16.0,22.01834862385321,0.14678899082568808
Kingston ValueRAM 32 GB,81.48,2666,14.254,19.0,1.0,32.0,4,32.0,32.719685812469315,0.39273441335297005
Mushkin Redline Lumina 64 GB,203.56,3200,10.0,16.0,2.0,32.0,4,64.0,15.720180782078994,0.31440361564157987
Mushkin Redline Lumina 16 GB,61.9,3600,10.0,18.0,2.0,8.0,4,16.0,58.15831987075929,0.25848142164781907
G.Skill F4-4000C18Q-32GTZ 32 GB,196.71,4000,9.0,18.0,4.0,8.0,4,32.0,20.33450256723095,0.16267602053784758
Corsair Dominator Platinum RGB 16 GB,79.98,3200,10.0,16.0,2.0,8.0,4,16.0,40.010002500625156,0.20005001250312576
Thermaltake TOUGHRAM XG RGB 16 GB,230.98,4600,8.261,19.0,2.0,8.0,4,16.0,19.915144168326265,0.06927006667243918
Kingston FURY Renegade Pro 32 GB,156.99,5600,12.857,36.0,1.0,32.0,5,32.0,35.67106185107331,0.20383463914899036
Kingston FURY Renegade Pro 64 GB,339.99,5600,12.857,36.0,4.0,16.0,5,64.0,16.471072678608195,0.18824083061266508
G.Skill Ripjaws 32 GB,95.92,2666,11.253,15.0,4.0,8.0,4,32.0,27.79399499582986,0.3336113427856547
Kingston KTL-TS421/8G 8 GB,48.99,2133,14.065,15.0,1.0,8.0,4,8.0,43.539497856705445,0.16329863237395387
Patriot Viper 4 8 GB,57.31,2800,11.429,16.0,2.0,4.0,4,8.0,48.85709300296632,0.1395916942941895
G.Skill Trident Z 32 GB,1601.89,3200,10.0,16.0,4.0,8.0,4,32.0,1.9976402874104962,0.019976402874104963
Patriot Viper 4 8 GB,76.45,3600,9.444,17.0,2.0,4.0,4,8.0,47.089601046435575,0.10464355788096795
G.Skill Trident Z 64 GB,877.11,3200,10.0,16.0,8.0,8.0,4,64.0,3.648345133449624,0.07296690266899249
G.Skill Trident Z 16 GB,149.4,3200,9.375,15.0,2.0,8.0,4,16.0,21.4190093708166,0.107095046854083
Crucial CT16G4VFS4266 16 GB,84.99,2666,14.254,19.0,1.0,16.0,4,16.0,31.368396281915523,0.18825744205200612
G.Skill Trident Z 16 GB,129.0,4000,9.0,18.0,2.0,8.0,4,16.0,31.007751937984494,0.12403100775193798
Kingston KSM24RS8/8MEI 8 GB,48.22,2400,14.167,17.0,1.0,8.0,4,8.0,49.77187888842804,0.1659062629614268
G.Skill Trident Z Royal 32 GB,429.0,4000,9.5,19.0,2.0,16.0,4,32.0,9.324009324009324,0.07459207459207459
Thermaltake TOUGHRAM 16 GB,139.99,3600,10.0,18.0,2.0,8.0,4,16.0,25.716122580184297,0.11429387813415243
Thermaltake TOUGHRAM 16 GB,189.99,4400,8.636,19.0,2.0,8.0,4,16.0,23.15911363755987,0.08421495868203589
Thermaltake TOUGHRAM RGB 16 GB,199.99,4400,8.636,19.0,2.0,8.0,4,16.0,22.00110005500275,0.08000400020001
G.Skill Trident Z Royal 64 GB,489.99,3600,7.778,14.0,8.0,8.0,4,64.0,7.347088716096247,0.13061491050837773
PNY Performance 8 GB,22.99,2666,14.254,19.0,1.0,8.0,4,8.0,115.96346237494564,0.34797738147020446
Patriot Signature Line 64 GB,196.85,3200,13.75,22.0,2.0,32.0,4,64.0,16.256032512065026,0.3251206502413005
TEAMGROUP T-Force Xtreem ARGB 16 GB,104.92,3200,10.0,16.0,2.0,8.0,4,16.0,30.499428135722454,0.15249714067861228
G.Skill Trident Z Royal 16 GB,755.35,3600,7.778,14.0,2.0,8.0,4,16.0,4.766002515390216,0.021182233401734293
Corsair Dominator Platinum RGB 32 GB,174.99,3600,10.0,18.0,4.0,8.0,4,32.0,20.5726041488085,0.18286759243385337
GeIL Orion AMD Edition 16 GB,39.99,3600,10.0,18.0,2.0,8.0,4,16.0,90.0225056264066,0.4001000250062515
TEAMGROUP T-Create Expert 16 GB,178.18,3600,7.778,14.0,2.0,8.0,4,16.0,20.20428779885509,0.08979683466157817
Mushkin Redline Lumina 64 GB,261.99,3200,8.75,14.0,2.0,32.0,4,64.0,12.214206649108744,0.24428413298217488
Mushkin Redline 32 GB,152.18,3200,10.0,16.0,2.0,16.0,4,32.0,21.027730319358653,0.21027730319358653
Mushkin Redline 16 GB,69.3,2666,12.003,16.0,2.0,8.0,4,16.0,38.47041847041847,0.23088023088023088
G.Skill F4-3600C17Q-64GTZ 64 GB,250.21,3600,9.444,17.0,4.0,16.0,4,64.0,14.387914152112225,0.25578514048199513
VisionTek 901351 32 GB,142.41,3200,13.75,22.0,1.0,32.0,4,32.0,22.470332139596938,0.22470332139596938
Kingston KTD-PE426D8/16G 16 GB,64.34,2666,14.254,19.0,1.0,16.0,4,16.0,41.436120609263284,0.24867889337892446
Kingston FURY Renegade Pro 16 GB,105.99,6400,10.0,32.0,1.0,16.0,5,16.0,60.38305500518917,0.15095763751297292
Corsair ValueSelect 16 GB,39.99,2133,14.065,15.0,1.0,16.0,4,16.0,53.33833458364591,0.4001000250062515
Kingston FURY Beast 64 GB,168.28,2666,12.003,16.0,4.0,16.0,4,64.0,15.842643213691467,0.38031851675778466
Kingston KVR21R15S4/8 8 GB,31.19,2133,14.065,15.0,1.0,8.0,4,8.0,68.38730362295607,0.25649246553382493
G.Skill Ripjaws 16 GB,72.02,2666,13.503,18.0,1.0,16.0,4,16.0,37.01749514023882,0.22216051096917525
Corsair Vengeance Performance 8 GB,29.99,2400,13.333,16.0,2.0,4.0,4,8.0,80.02667555851951,0.26675558519506504
G.Skill Trident Z Royal 16 GB,161.72,3600,7.778,14.0,2.0,8.0,4,16.0,22.26069750185506,0.09893643334157803
Mushkin Redline Lumina 32 GB,134.88,3600,10.0,18.0,2.0,16.0,4,32.0,26.690391459074736,0.2372479240806643
G.Skill Zeta R5 Neo 64 GB,529.99,6400,10.0,32.0,4.0,16.0,5,64.0,12.075699541500782,0.12075699541500783
Corsair Vengeance 8 GB,34.43,2666,13.503,18.0,2.0,4.0,4,8.0,77.43247168167296,0.23235550392099913
Patriot Signature Line 8 GB,17.98,2400,14.167,17.0,1.0,8.0,4,8.0,133.48164627363738,0.44493882091212456
Corsair Dominator Platinum RGB 32 GB,159.99,3200,10.0,16.0,4.0,8.0,4,32.0,20.001250078129882,0.2000125007812988
Mushkin Redline 32 GB,230.71,3200,10.0,16.0,2.0,16.0,4,32.0,13.87022669151749,0.1387022669151749
TEAMGROUP T-Force Zeus 16 GB,34.99,3200,13.75,22.0,2.0,8.0,4,16.0,91.45470134324093,0.4572735067162046
Kingston FURY Impact 16 GB,45.58,2666,12.003,16.0,1.0,16.0,4,16.0,58.49056603773585,0.35103115401491886
Mushkin Redline 32 GB,97.99,5600,16.429,46.0,2.0,16.0,5,32.0,57.148688641698136,0.3265639350954179
Kingston FURY Impact 32 GB,107.99,4800,15.833,38.0,1.0,32.0,5,32.0,44.44856005185665,0.29632373367904435
Kingston KTD-PE421/8G 8 GB,23.98,2133,14.065,15.0,1.0,8.0,4,8.0,88.94912427022518,0.3336113427856547
G.Skill Ripjaws 32 GB,66.98,2666,13.503,18.0,2.0,16.0,4,32.0,39.80292624664079,0.47775455359808894
G.Skill Ripjaws V 32 GB,762.24,3200,9.375,15.0,4.0,8.0,4,32.0,4.198152812762385,0.041981528127623846
Kingston ValueRAM 16 GB,74.98,2133,14.065,15.0,1.0,16.0,4,16.0,28.44758602293945,0.2133902373966391
Crucial CT16G4SFD8266 16 GB,41.0,2666,14.254,19.0,1.0,16.0,4,16.0,65.02439024390245,0.3902439024390244
Kingston HyperX Impact 16 GB,49.77,2666,11.253,15.0,1.0,16.0,4,16.0,53.56640546513964,0.3214788024914607
G.Skill Sniper X 64 GB,163.51,3600,10.556,19.0,4.0,16.0,4,64.0,22.017002018225185,0.3914133692128922
Mushkin Essentials 16 GB,36.84,2133,14.065,15.0,2.0,8.0,4,16.0,57.89902280130293,0.4343105320304017
G.Skill Trident Z Royal 64 GB,587.92,3200,8.75,14.0,8.0,8.0,4,64.0,5.442917403728399,0.10885834807456797
GeIL Orion AMD Edition 16 GB,54.5,3600,10.0,18.0,2.0,8.0,4,16.0,66.05504587155963,0.29357798165137616
Mushkin Silverline 16 GB,62.86,2400,14.167,17.0,1.0,16.0,4,16.0,38.18008272351257,0.2545338848234171
G.Skill F4-3600C17D-32GTZ 32 GB,118.92,3600,9.444,17.0,2.0,16.0,4,32.0,30.272452068617557,0.2690884628321561
Patriot Signature Line 16 GB,44.99,4800,19.167,46.0,1.0,16.0,5,16.0,106.69037563903089,0.3556345854634363
VisionTek 901345 32 GB,146.96,2933,14.32,21.0,1.0,32.0,4,32.0,19.957811649428415,0.21774632553075665
VisionTek 901350 16 GB,113.83,3200,13.75,22.0,1.0,16.0,4,16.0,28.112096986734606,0.140560484933673
Kingston FURY Renegade Pro 32 GB,189.99,6400,10.0,32.0,1.0,32.0,5,32.0,33.68598347281436,0.16842991736407179
Kingston Impact 16 GB,163.99,2133,12.189,13.0,2.0,8.0,4,16.0,13.006890664064882,0.09756692481248856
Crucial CT2K16G4SFD8213 32 GB,75.0,2133,14.065,15.0,2.0,16.0,4,32.0,28.44,0.4266666666666667
G.Skill Aegis 64 GB,616.72,2133,14.065,15.0,4.0,16.0,4,64.0,3.458619795044753,0.10377480866519652
Kingston Savage 16 GB,389.0,3000,10.0,15.0,2.0,8.0,4,16.0,7.712082262210797,0.04113110539845758
Corsair Vengeance LED 32 GB,268.01,3000,10.0,15.0,4.0,8.0,4,32.0,11.193612178650051,0.11939852990560054
G.Skill Flare X 64 GB,160.65,2400,12.5,15.0,4.0,16.0,4,64.0,14.939309056956116,0.3983815748521631
Kingston Impact 32 GB,399.99,2400,12.5,15.0,4.0,8.0,4,32.0,6.000150003750093,0.08000200005000124
Kingston ValueRAM 16 GB,134.99,2133,14.065,15.0,2.0,8.0,4,16.0,15.801170457070894,0.11852729831839395
Mushkin Essentials 8 GB,25.17,2133,14.065,15.0,2.0,4.0,4,8.0,84.74374255065554,0.31783869686134286
Corsair Vengeance RGB 64 GB,303.5,2666,12.003,16.0,4.0,16.0,4,64.0,8.784184514003295,0.21087314662273476
Kingston ValueRAM 8 GB,40.49,2400,14.167,17.0,1.0,8.0,4,8.0,59.27389478883675,0.19757964929612248
Crucial CT8G4WFS824A 8 GB,106.47,2400,14.167,17.0,1.0,8.0,4,8.0,22.541561003099464,0.07513853667699821
G.Skill Sniper X 16 GB,204.32,3400,9.412,16.0,2.0,8.0,4,16.0,16.64056382145654,0.07830853563038372
Kingston KCS-UC426/16G 16 GB,68.62,2666,14.254,19.0,1.0,16.0,4,16.0,38.85164675021859,0.23316817254444766
Kingston KTD-PE426/32G 32 GB,102.71,2666,14.254,19.0,1.0,32.0,4,32.0,25.956576769545322,0.31155681043715316
G.Skill Sniper X 32 GB,198.0,3600,10.556,19.0,4.0,8.0,4,32.0,18.181818181818183,0.16161616161616163
Crucial CT16G4RFD424A 16 GB,37.99,2400,14.167,17.0,1.0,16.0,4,16.0,63.17451961042379,0.42116346406949196
Kingston ValueRAM 16 GB,60.74,2666,14.254,19.0,1.0,16.0,4,16.0,43.89199868291077,0.2634178465591044
Mushkin Silverline 16 GB,49.33,2400,14.167,17.0,2.0,8.0,4,16.0,48.65193594161768,0.3243462396107845
G.Skill Trident Z Royal 16 GB,132.51,4000,8.5,17.0,2.0,8.0,4,16.0,30.186401026337638,0.12074560410535055
G.Skill Trident Z Royal 32 GB,1565.83,3600,9.444,17.0,4.0,8.0,4,32.0,2.2991001577438164,0.020436445846611702
G.Skill Trident Z Royal 32 GB,439.0,4000,8.5,17.0,4.0,8.0,4,32.0,9.111617312072893,0.07289293849658314
Corsair Dominator Platinum RGB 16 GB,109.99,4000,9.5,19.0,2.0,8.0,4,16.0,36.366942449313576,0.14546776979725431
Kingston KSM26RS8/8MEI 8 GB,34.71,2666,14.254,19.0,1.0,8.0,4,8.0,76.80783635839815,0.23048112935753384
GeIL Orion RGB AMD Edition 32 GB,67.99,3200,10.0,16.0,2.0,16.0,4,32.0,47.065744962494485,0.4706574496249449
Mushkin Redline Lumina 32 GB,115.99,2666,12.003,16.0,2.0,16.0,4,32.0,22.984740063798604,0.2758858522286404
Mushkin Redline 32 GB,159.5,2800,12.143,17.0,2.0,16.0,4,32.0,17.55485893416928,0.2006269592476489
Mushkin Redline Lumina 16 GB,92.99,4000,9.0,18.0,2.0,8.0,4,16.0,43.015377997634154,0.17206151199053663
Mushkin Redline 32 GB,154.5,4000,9.0,18.0,2.0,16.0,4,32.0,25.889967637540455,0.20711974110032363
Mushkin Redline 32 GB,260.45,2800,12.143,17.0,2.0,16.0,4,32.0,10.750623920138223,0.12286427337300826
Mushkin Silverline 8 GB,102.53,2133,14.065,15.0,1.0,8.0,4,8.0,20.803667219350434,0.07802594362625573
Mushkin Silverline 8 GB,74.76,2133,14.065,15.0,2.0,4.0,4,8.0,28.53130016051364,0.1070090957731407
G.Skill F4-3200C16Q-64GTZSK 64 GB,399.0,3200,10.0,16.0,4.0,16.0,4,64.0,8.020050125313283,0.16040100250626566
TEAMGROUP T-Create Classic 16 GB,91.99,5600,16.429,46.0,1.0,16.0,5,16.0,60.87618219371671,0.1739319491249049
V-Color TRA516G56S836Q 64 GB,379.99,5600,12.857,36.0,4.0,16.0,5,64.0,14.737229927103344,0.1684254848811811
V-Color TRA516G72S834Q 64 GB,759.99,7200,9.444,34.0,4.0,16.0,5,64.0,9.47380886590613,0.08421163436361005
Corsair WS 64 GB,449.99,5600,14.286,40.0,4.0,16.0,5,64.0,12.444720993799862,0.14222538278628413
Kingston FURY Renegade Pro 16 GB,137.88,6800,10.0,34.0,1.0,16.0,5,16.0,49.31824775166812,0.11604293588627793
Kingston FURY Renegade Pro 32 GB,190.99,6400,10.0,32.0,1.0,32.0,5,32.0,33.50960783287083,0.16754803916435415
Kingston FURY Renegade Pro 64 GB,453.7,6400,10.0,32.0,4.0,16.0,5,64.0,14.106237601939608,0.14106237601939609
Kingston FURY Impact 16 GB,43.98,2666,11.253,15.0,1.0,16.0,4,16.0,60.61846293769896,0.3638017280582083
G.Skill Ripjaws 8 GB,25.93,2400,13.333,16.0,2.0,4.0,4,8.0,92.55688391824143,0.3085229463941381
G.Skill Ripjaws 16 GB,49.48,3000,10.667,16.0,2.0,8.0,4,16.0,60.63055780113177,0.32336297493936944
Corsair Vengeance Performance 8 GB,29.99,2400,13.333,16.0,1.0,8.0,4,8.0,80.02667555851951,0.26675558519506504
Crucial CT32G4RFD4213 32 GB,59.8,2133,14.065,15.0,1.0,32.0,4,32.0,35.668896321070235,0.5351170568561873
Kingston FURY Impact 8 GB,26.55,2666,11.253,15.0,1.0,8.0,4,8.0,100.41431261770245,0.3013182674199623
G.Skill Ripjaws 8 GB,22.08,2133,14.065,15.0,1.0,8.0,4,8.0,96.60326086956522,0.3623188405797102
G.Skill Ripjaws 16 GB,38.4,2133,14.065,15.0,1.0,16.0,4,16.0,55.546875,0.4166666666666667
Kingston ValueRAM 8 GB,71.68,2400,14.167,17.0,1.0,8.0,4,8.0,33.482142857142854,0.11160714285714285
Kingston KVR26S19S8/8 8 GB,20.38,2666,14.254,19.0,1.0,8.0,4,8.0,130.8145240431796,0.39254170755642787
Mushkin Redline Lumina 16 GB,56.26,2666,12.003,16.0,2.0,8.0,4,16.0,47.3871311766797,0.2843938855314611
G.Skill Ripjaws 16 GB,40.14,2133,14.065,15.0,2.0,8.0,4,16.0,53.139013452914796,0.39860488290981566
Crucial CT4K16G4DFD8213 64 GB,299.95,2133,14.065,15.0,4.0,16.0,4,64.0,7.111185197532922,0.21336889481580265
G.Skill Trident Z 64 GB,478.0,3200,8.75,14.0,8.0,8.0,4,64.0,6.694560669456067,0.13389121338912133
G.Skill Ripjaws 32 GB,163.4,3000,10.667,16.0,2.0,16.0,4,32.0,18.35985312117503,0.19583843329253364
Kingston KTH-PL426D8/16G 16 GB,53.49,2666,14.254,19.0,1.0,16.0,4,16.0,49.84109179285848,0.29912133108992334
Mushkin Essentials 32 GB,91.72,2400,14.167,17.0,2.0,16.0,4,32.0,26.166593981683384,0.3488879197557785
Kingston ValueRAM 16 GB,49.99,2400,14.167,17.0,1.0,16.0,4,16.0,48.00960192038408,0.3200640128025605
Kingston KTH-PL426S8/8G 8 GB,37.22,2666,14.254,19.0,1.0,8.0,4,8.0,71.62815690488985,0.21493820526598603
Kingston KCP426SS8/8 8 GB,29.32,2666,12.753,17.0,1.0,8.0,4,8.0,90.92769440654843,0.2728512960436562
Mushkin Redline 64 GB,261.5,3600,10.0,18.0,2.0,32.0,4,64.0,13.766730401529637,0.2447418738049713
Mushkin Redline 32 GB,270.0,2666,12.003,16.0,2.0,16.0,4,32.0,9.874074074074073,0.11851851851851852
G.Skill Sniper X 32 GB,270.36,3200,10.0,16.0,2.0,16.0,4,32.0,11.836070424619026,0.11836070424619026
TEAMGROUP T-Create Classic 16 GB,56.33,5600,16.429,46.0,1.0,16.0,5,16.0,99.41416651872892,0.2840404757677969
V-Color TRA516G60S832Q 64 GB,399.99,6000,10.667,32.0,4.0,16.0,5,64.0,15.000375009375235,0.16000400010000249
Crucial CT16G4RFD4213 16 GB,32.99,2133,14.065,15.0,1.0,16.0,4,16.0,64.65595635040921,0.48499545316762654
Crucial CT16G4VFD4213 16 GB,54.95,2133,14.065,15.0,1.0,16.0,4,16.0,38.81710646041856,0.2911737943585077
Crucial CT8G4RFS4213 8 GB,34.99,2133,14.065,15.0,1.0,8.0,4,8.0,60.96027436410402,0.2286367533581023
Kingston KTD-PE421/16G 16 GB,53.98,2133,14.065,15.0,1.0,16.0,4,16.0,39.514635050018526,0.29640607632456467
Kingston KTH-PL421/16G 16 GB,34.97,2133,14.065,15.0,1.0,16.0,4,16.0,60.99513869030598,0.45753503002573637
Kingston KTH-PL421/8G 8 GB,28.51,2133,14.065,15.0,1.0,8.0,4,8.0,74.81585408628551,0.28060329708874077
Kingston KTL-TS421/16G 16 GB,149.93,2133,14.065,15.0,1.0,16.0,4,16.0,14.226639098245847,0.10671646768491963
Patriot Viper 4 8 GB,54.41,2666,11.253,15.0,2.0,4.0,4,8.0,48.99834589229921,0.1470317956258041
Corsair ValueSelect 8 GB,56.33,2133,14.065,15.0,2.0,4.0,4,8.0,37.86614592579443,0.14202023788389845
Patriot Viper 4 8 GB,53.46,2400,12.5,15.0,2.0,4.0,4,8.0,44.89337822671156,0.14964459408903852
G.Skill Ripjaws 8 GB,21.55,2400,13.333,16.0,1.0,8.0,4,8.0,111.36890951276102,0.37122969837587005
G.Skill Ripjaws 16 GB,42.95,2666,13.503,18.0,2.0,8.0,4,16.0,62.07217694994179,0.3725261932479627
G.Skill Trident Z 16 GB,159.0,3200,9.375,15.0,2.0,8.0,4,16.0,20.12578616352201,0.10062893081761007
Kingston ValueRAM 16 GB,58.95,2133,14.065,15.0,1.0,16.0,4,16.0,36.18320610687023,0.2714164546225615
Kingston ValueRAM 16 GB,69.0,2133,14.065,15.0,1.0,16.0,4,16.0,30.91304347826087,0.2318840579710145
Kingston ValueRAM 8 GB,34.82,2133,14.065,15.0,1.0,8.0,4,8.0,61.2578977599081,0.22975301550832855
Kingston KVR21R15S4/8I 8 GB,39.99,2133,14.065,15.0,1.0,8.0,4,8.0,53.33833458364591,0.20005001250312576
Crucial CT4K8G4DFS8213 32 GB,159.0,2133,14.065,15.0,4.0,8.0,4,32.0,13.415094339622641,0.20125786163522014
Kingston D2G72M151 16 GB,199.64,2133,14.065,15.0,1.0,16.0,4,16.0,10.68423161691044,0.08014425966740132
Kingston KCP421SS8/8 8 GB,26.94,2133,14.065,15.0,1.0,8.0,4,8.0,79.17594654788418,0.2969561989606533
Kingston ValueRAM 16 GB,74.93,2133,14.065,15.0,1.0,16.0,4,16.0,28.466568797544372,0.2135326304550914
Kingston KVR24R17S8/8MA 8 GB,76.0,2400,14.167,17.0,1.0,8.0,4,8.0,31.57894736842105,0.10526315789473684
G.Skill Sniper X 32 GB,75.05,2400,14.167,17.0,2.0,16.0,4,32.0,31.978680879413727,0.42638241172551633
